sku,status,old_eur,new_eur,delta_eur,delta_pct,db_slug,title
SBR90G51-63,NEW,,25.58,,,,"Silicone Hose Black 90 degree 2 - 2,5'' (51 - 63mm)"
SBR90G51-70,NEW,,26.24,,,,"Silicone Hose Black 90 degree 2 - 2,75'' (51 - 70mm)"
SBR90G51-76,NEW,,27.66,,,,"Silicone Hose Black 90 degree 2 - 3'' (51 - 76mm)"
SBR90G54-63,NEW,,27.1,,,,"Silicone Hose Black 90 degree 2,125 - 2,5'' (54 - 63mm)"
SBR90G57-63,NEW,,27.1,,,,"Silicone Hose Black 90 degree 2,25 - 2,5'' (57 - 63mm)"
SBR90G57-70,NEW,,29.31,,,,"Silicone Hose Black 90 degree 2,25 - 2,75'' (57 - 70mm)"
SBR90G57-76,NEW,,29.19,,,,"Silicone Hose Black 90 degree 2,25 - 3'' (57 - 76mm)"
SBR90G60-63,NEW,,27.66,,,,"Silicone Hose Black 90 degree 2,375 - 2,5'' (60 - 63mm)"
SBR90G60-70,NEW,,28.32,,,,"Silicone Hose Black 90 degree 2,375 - 2,75'' (60 - 70mm)"
SBR90G60-76,NEW,,29.98,,,,"Silicone Hose Black 90 degree 2,375 - 3'' (60 - 76mm)"
SBR90G60-80,NEW,,29.98,,,,"Silicone Hose Black 90 degree 2,375 - 3,125'' (60 - 80mm)"
SBR90G60-83,NEW,,30.43,,,,"Silicone Hose Black 90 degree 2,375 - 3,25'' (60-83mm)"
SBR90G63-70,NEW,,29.19,,,,"Silicone Hose Black 90 degree 2,5 - 2,75'' (63 - 70mm)"
SBR90G63-76,NEW,,30.19,,,,"Silicone Hose Black 90 degree 2,5 - 3'' (63 - 76mm)"
SBR90G63-80,NEW,,30.43,,,,"Silicone Hose Black 90 degree 2,5 - 3,125'' (63-80mm)"
SBR90G63-83,NEW,,30.96,,,,"Silicone Hose Black 90 degree 2,5 - 3,25'' (63-83mm)"
SBR90G70-76,NEW,,30.96,,,,"Silicone Hose Black 90 degree 2,75 - 3'' (70 - 76mm)"
SC102,NEW,,17.52,,,,"Silicone Hose Black Coupler 4'' (102mm)"
SC108,NEW,,20.94,,,,"Silicone Hose Black Coupler 4,25'' (108mm)"
SC11,NEW,,4.84,,,,"Silicone Hose Black Coupler 0,43'' (11mm)"
SC127,NEW,,25.01,,,,"Silicone Hose Black Coupler 5'' (127mm)"
SC13,NEW,,5.4,,,,"Silicone Hose Black Coupler 0,5'' (13mm)"
SC16,NEW,,5.4,,,,"Silicone Hose Black Coupler 0,625'' (16mm)"
SC19,NEW,,6.29,,,,"Silicone Hose Black Coupler 0,75'' (19mm)"
SC22,NEW,,6.29,,,,"Silicone Hose Black Coupler 0,875'' (22mm)"
SC25,NEW,,6.29,,,,"Silicone Hose Black Coupler 1'' (25mm)"
SC28,NEW,,7.05,,,,"Silicone Hose Black Coupler 1,125'' (28mm)"
SC30,NEW,,7.05,,,,"Silicone Hose Black Coupler 1,18'' (30mm)"
SC32,NEW,,7.05,,,,"Silicone Hose Black Coupler 1,25'' (32mm)"
SC35,NEW,,7.61,,,,"Silicone Hose Black Coupler 1,375'' (35mm)"
SC38,NEW,,8.49,,,,"Silicone Hose Black Coupler 1,5'' (38mm)"
SC41,NEW,,9.7,,,,"Silicone Hose Black Coupler 1,625'' (41mm)"
SC45,NEW,,10.46,,,,"Silicone Hose Black Coupler 1,75'' (45mm)"
SC48,NEW,,11.24,,,,"Silicone Hose Black Coupler 1,875'' (48mm)"
SC51,NEW,,11.24,,,,"Silicone Hose Black Coupler 2'' (51mm)"
SC54,NEW,,11.24,,,,"Silicone Hose Black Coupler 2,125'' (54mm)"
SC57,NEW,,11.24,,,,"Silicone Hose Black Coupler 2,25'' (57mm)"
SC6.5,NEW,,3.64,,,,"Silicone Hose Black Coupler 0,25'' (6,5mm)"
SC60,NEW,,11.79,,,,"Silicone Hose Black Coupler 2,375'' (60mm)"
SC63,NEW,,11.79,,,,"Silicone Hose Black Coupler 2,5'' (63mm)"
SC65,NEW,,11.79,,,,"Silicone Hose Black Coupler 2,56'' (65mm)"
SC68,NEW,,11.79,,,,"Silicone Hose Black Coupler 2,68'' (68mm)"
SC70,NEW,,11.79,,,,"Silicone Hose Black Coupler 2,75'' (70mm)"
SC73,NEW,,11.79,,,,"Silicone Hose Black Coupler 2,875'' (73mm)"
SC76,NEW,,11.79,,,,"Silicone Hose Black Coupler 3'' (76mm)"
SC8,NEW,,4.19,,,,"Silicone Hose Black Coupler 0,3125'' (8mm)"
SC80,NEW,,13.88,,,,"Silicone Hose Black Coupler 3,125'' (80mm)"
SC83,NEW,,15.44,,,,"Silicone Hose Black Coupler 3,25'' (83mm)"
SC89,NEW,,16.1,,,,"Silicone Hose Black Coupler 3,5'' (89mm)"
SC9.5,NEW,,4.19,,,,"Silicone Hose Black Coupler 0,375'' (9,5mm)"
SC95,NEW,,16.64,,,,"Silicone Hose Black Coupler 3,75'' (95mm)"
SDH45,NEW,,21.27,,,,"Silicone Hose Black 2-Humps 1,75'' (45mm)"
SDH51,NEW,,23.36,,,,"Silicone Hose Black 2-Humps 2'' (51mm)"
SDH57,NEW,,25.46,,,,"Silicone Hose Black 2-Humps 2,25'' (57mm)"
SDH60,NEW,,26.45,,,,"Silicone Hose Black 2-Humps 2,375'' (60mm)"
SDH63,NEW,,27.55,,,,"Silicone Hose Black 2-Humps 2,5'' (63mm)"
SDH70,NEW,,30.09,,,,"Silicone Hose Black 2-Humps 2,75'' (70mm)"
SE11,NEW,,18.61,,,,"Silicone Heater Hose Black 0,43'' (11mm)"
SE13,NEW,,25.01,,,,"Silicone Heater Hose Black 0,5'' (13mm)"
SE16,NEW,,29.31,,,,"Silicone Heater Hose Black 0,625'' (16mm)"
SE4,NEW,,7.18,,,,"Silicone Heater Hose Black 0,15'' (4mm)"
SE5,NEW,,9.15,,,,"Silicone Heater Hose Black 0,1875'' (5mm)"
SE6.3,NEW,,12.01,,,,"Silicone Heater Hose Black 0,25'' (6,3mm)"
SE8,NEW,,15.44,,,,"Silicone Heater Hose Black 0,3125'' (8mm)"
SE9.5,NEW,,16.1,,,,"Silicone Heater Hose Black 0,375'' (9,5mm)"
SH45,NEW,,14.54,,,,"Silicone Hose Black Hump 1,75'' (45mm)"
SH51,NEW,,15.2,,,,"Silicone Hose Black Hump 2'' (51mm)"
SH57,NEW,,15.97,,,,"Silicone Hose Black Hump 2,25'' (57mm)"
SH60,NEW,,16.51,,,,"Silicone Hose Black Hump 2,375'' (60mm)"
SH63,NEW,,16.51,,,,"Silicone Hose Black Hump 2,5'' (63mm)"
SH70,NEW,,17.2,,,,"Silicone Hose Black Hump 2,75'' (70mm)"
SH76,NEW,,17.95,,,,"Silicone Hose Black Hump 3'' (76mm)"
SH80,NEW,,19.19,,,,"Silicone Hose Black Hump 3,125'' (80mm)"
SH83,NEW,,20.16,,,,"Silicone Hose Black Hump 3,25'' (83mm)"
SH89,NEW,,20.84,,,,"Silicone Hose Black Hump 3,5'' (89mm)"
SL102,NEW,,17.52,,,,"Silicone Hose Black straight length 4'' (102mm)"
SL108,NEW,,20.94,,,,"Silicone Hose Black straight length 4,25'' (108mm)"
SL11,NEW,,4.84,,,,"Silicone Hose Black straight length 0,43'' (11mm)"
SL114,NEW,,21.49,,,,"Silicone Hose Black straight length 4,5'' (114mm)"
SL13,NEW,,5.4,,,,"Silicone Hose Black straight length 0,5'' (13mm)"
SL16,NEW,,5.4,,,,"Silicone Hose Black straight length 0,625'' (16mm)"
SL19,NEW,,6.29,,,,"Silicone Hose Black straight length 0,75'' (19mm)"
SL22,NEW,,6.29,,,,"Silicone Hose Black straight length 0,875'' (22mm)"
SL25,NEW,,6.29,,,,"Silicone Hose Black straight length 1'' (25mm)"
SL28,NEW,,7.05,,,,"Silicone Hose Black straight length 1,125'' (28mm)"
SL30,NEW,,7.05,,,,"Silicone Hose Black straight length 1,18'' (30mm)"
SL32,NEW,,7.05,,,,"Silicone Hose Black straight length 1,25'' (32mm)"
SL35,NEW,,7.61,,,,"Silicone Hose Black straight length 1,375'' (35mm)"
SL38,NEW,,8.49,,,,"Silicone Hose Black straight length 1,5'' (38mm)"
SL41,NEW,,9.7,,,,"Silicone Hose Black straight length 1,625'' (41mm)"
SL45,NEW,,10.46,,,,"Silicone Hose Black straight length 1,75'' (45mm)"
SL48,NEW,,11.24,,,,"Silicone Hose Black straight length 1,875'' (48mm)"
SL51,NEW,,10.46,,,,"Silicone Hose Black straight length 2'' (51mm)"
SL54,NEW,,11.24,,,,"Silicone Hose Black straight length 2,125'' (54mm)"
SL57,NEW,,11.24,,,,"Silicone Hose Black straight length 2,25'' (57mm)"
SL6.5,NEW,,3.64,,,,"Silicone Hose Black straight length 0,25'' (6,5mm)"
SL60,NEW,,11.79,,,,"Silicone Hose Black straight length 2,375'' (60mm)"
SL63,NEW,,11.79,,,,"Silicone Hose Black straight length 2,5'' (63mm)"
SL65,NEW,,11.79,,,,"Silicone Hose Black straight length 2,56'' (65mm)"
SL68,NEW,,11.79,,,,"Silicone Hose Black straight length 2,68'' (68mm)"
SL70,NEW,,11.79,,,,"Silicone Hose Black straight length 2,75'' (70mm)"
SL73,NEW,,11.79,,,,"Silicone Hose Black straight length 2,875'' (73mm)"
SL76,NEW,,11.79,,,,"Silicone Hose Black straight length 3'' (76mm)"
SL8,NEW,,4.19,,,,"Silicone Hose Black straight length 0,3125'' (8mm)"
SL80,NEW,,13.88,,,,"Silicone Hose Black straight length 3,125'' (80mm)"
SL83,NEW,,15.44,,,,"Silicone Hose Black straight length 3,25'' (83mm)"
SL89,NEW,,16.1,,,,"Silicone Hose Black straight length 3,5'' (89mm)"
SL9.5,NEW,,4.19,,,,"Silicone Hose Black straight length 0,375'' (9,5mm)"
SL95,NEW,,16.64,,,,"Silicone Hose Black straight length 3,75'' (95mm)"
SLB90G13,NEW,,15.97,,,,"Silicone Hose Black 90 degree long leg 0,5'' (13mm)"
SLB90G16,NEW,,18.74,,,,"Silicone Hose Black 90 degree long leg  0,625'' (16mm)"
SLB90G19,NEW,,21.49,,,,"Silicone Hose Black 90 degree long leg  0,75'' (19mm)"
SLB90G22,NEW,,24.35,,,,"Silicone Hose Black 90 degree long leg  0,875'' (22mm)"
SLB90G25,NEW,,27.21,,,,"Silicone Hose Black 90 degree long leg  1'' (25mm)"
SLB90G32,NEW,,29.19,,,,"Silicone Hose Black 90 degree long leg 1,25'' (32mm)"
SLT13,NEW,,10.46,,,,"Silicone Hose Black T 0,5'' (13mm)"
SLT16,NEW,,12.25,,,,"Silicone Hose Black T 0,625'' (16mm)"
SLT19,NEW,,14.1,,,,"Silicone Hose Black T 0,75'' (19mm)"
SLT22,NEW,,15.97,,,,"Silicone Hose Black T 0,875'' (22mm)"
SLT25,NEW,,17.86,,,,"Silicone Hose Black T 1'' (25mm)"
SLT28,NEW,,19.72,,,,"Silicone Hose Black T 1,125'' (28mm)"
SLT30,NEW,,20.94,,,,"Silicone Hose Black T 1,18'' (30mm)"
SLT32,NEW,,22.15,,,,"Silicone Hose Black T 1,25'' (32mm)"
SLT35,NEW,,23.91,,,,"Silicone Hose Black T 1,375'' (35mm)"
SLT38,NEW,,25.78,,,,"Silicone Hose Black T 1,5'' (38mm)"
SLT41,NEW,,27.66,,,,"Silicone Hose Black T 1,625'' (41mm)"
SR13-16,NEW,,9.7,,,,"Silicone Hose Black 0,5 - 0,625'' (13-16mm)"
SR13-19,NEW,,9.7,,,,"Silicone Hose Black 0,5 - 0,75'' (13-19mm)"
SR13-22,NEW,,9.7,,,,"Silicone Hose Black 0,5 - 0,875'' (13-22mm)"
SR13-25,NEW,,9.7,,,,"Silicone Hose Black 0,5 - 1'' (13-25mm)"
SR16-19,NEW,,9.7,,,,"Silicone Hose Black 0,625 - 0,75'' (16-19mm)"
SR16-22,NEW,,9.7,,,,"Silicone Hose Black 0,625 - 0,875'' (16-22mm)"
SR16-25,NEW,,9.7,,,,"Silicone Hose Black 0,625 - 1'' (16-25mm)"
SR16-28,NEW,,10.46,,,,"Silicone Hose Black 0,625 - 1,125'' (16-28mm)"
SR19-22,NEW,,9.7,,,,"Silicone Hose Black 0,75 - 0,875'' (19-22mm)"
SR19-25,NEW,,9.7,,,,"Silicone Hose Black 0,75 - 1'' (19-25mm)"
SR19-28,NEW,,10.46,,,,"Silicone Hose Black 0,75 - 1,125'' (19-28mm)"
SR19-32,NEW,,10.46,,,,"Silicone Hose Black 0,75 - 1,25'' (19-32mm)"
SR19-38,NEW,,10.46,,,,"Silicone Hose Black 0,75 - 1,5'' (19-38mm)"
SR22-25,NEW,,9.7,,,,"Silicone Hose Black 0,875 - 1'' (22-25mm)"
SR22-28,NEW,,10.46,,,,"Silicone Hose Black 0,875 - 1,125'' (22-28mm)"
SR22-32,NEW,,10.46,,,,"Silicone Hose Black 0,875 - 1,25'' (22-32mm)"
SR22-38,NEW,,10.46,,,,"Silicone Hose Black 0,875 - 1,5'' (22-38mm)"
SR25-28,NEW,,10.46,,,,"Silicone Hose Black 1 - 1,125'' (25-28mm)"
SR25-30,NEW,,10.46,,,,"Silicone Hose Black 1 - 1,18'' (25-30mm)"
SR25-32,NEW,,10.46,,,,"Silicone Hose Black 1 - 1,25'' (25-32mm)"
SR25-35,NEW,,10.46,,,,"Silicone Hose Black 1 - 1,375'' (25-35mm)"
SR25-38,NEW,,10.46,,,,"Silicone Hose Black 1 - 1,5'' (25-38mm)"
SR28-32,NEW,,10.46,,,,"Silicone Hose Black 1,125 - 1,25'' (28-32mm)"
SR28-35,NEW,,10.46,,,,"Silicone Hose Black 1,125 - 1,375'' (28-35mm)"
SR28-38,NEW,,10.46,,,,"Silicone Hose Black 1,125 - 1,5'' (28-38mm)"
SR30-35,NEW,,10.46,,,,"Silicone Hose Black 1,18 - 1,375'' (30-35mm)"
SR30-38,NEW,,10.46,,,,"Silicone Hose Black 1,18 - 1,5'' (30-38mm)"
SR32-35,NEW,,10.46,,,,"Silicone Hose Black 1,25 - 1,375'' (32-35mm)"
SR32-38,NEW,,10.46,,,,"Silicone Hose Black 1,25 - 1,5'' (32-38mm)"
SR32-41,NEW,,11.24,,,,"Silicone Hose Black 1,25 - 1,625'' (32-41mm)"
SR32-45,NEW,,13.32,,,,"Silicone Hose Black 1,25 - 1,75'' (32-45mm)"
SR35-38,NEW,,10.46,,,,"Silicone Hose Black 1,375 - 1,5'' (35-38mm)"
SR35-40,NEW,,11.79,,,,"Silicone Hose Black 1,375 - 1,625'' (35-41mm)"
SR35-45,NEW,,13.88,,,,"Silicone Hose Black 1,375 - 1,75'' (35-45mm)"
SR35-48,NEW,,13.88,,,,"Silicone Hose Black 1,375 - 1,875'' (35-48mm)"
SR35-51,NEW,,16.64,,,,"Silicone Hose Black 1,375 - 2'' (35-51mm)"
SR38-41,NEW,,11.24,,,,"Silicone Hose Black 1,5 - 1,625'' (38-41mm)"
SR38-45,NEW,,13.88,,,,"Silicone Hose Black 1,5 - 1,75'' (38-45mm)"
SR38-51,NEW,,17.52,,,,"Silicone Hose Black 1,5 - 2'' (38-51mm)"
SR40-51,NEW,,15.44,,,,"Silicone Hose Black 1,625 - 2'' (41-51mm)"
SR41-45,NEW,,15.44,,,,"Silicone Hose Black 1,625 - 1,75'' (41-45mm)"
SR41-48,NEW,,15.44,,,,"Silicone Hose Black 1,625 - 1,875'' (41-48mm)"
SR45-51,NEW,,18.08,,,,"Silicone Hose Black 1,75 - 2'' (45-51mm)"
SR45-63,NEW,,18.08,,,,"Silicone Hose Black 1,75 - 2,5'' (45-63mm)"
SR48-54,NEW,,18.08,,,,"Silicone Hose Black 1,875 - 2,125'' (48-54mm)"
SR51-54,NEW,,18.08,,,,"Silicone Hose Black 2 - 2,125'' (51-54mm)"
SR51-57,NEW,,18.08,,,,"Silicone Hose Black 2 - 2,25'' (51-57mm)"
SR51-60,NEW,,18.08,,,,"Silicone Hose Black 2 - 2,375'' (51-60mm)"
SR51-63,NEW,,18.08,,,,"Silicone Hose Black 2 - 2,5'' (51-63mm)"
SR51-65,NEW,,18.74,,,,"Silicone Hose Black 2 - 2,56'' (51-65mm)"
SR51-68,NEW,,18.74,,,,"Silicone Hose Black 2 - 2,68'' (51-68mm)"
SR51-70,NEW,,18.74,,,,"Silicone Hose Black 2 - 2,75'' (51-70mm)"
SR51-76,NEW,,20.27,,,,"Silicone Hose Black 2 - 3'' (51-76mm)"
SR54-63,NEW,,19.29,,,,"Silicone Hose Black 2,125 - 2,5'' (54-63mm)"
SR54-76,NEW,,20.27,,,,"Silicone Hose Black 2,125 - 3'' (54-76mm)"
SR57-63,NEW,,20.27,,,,"Silicone Hose Black 2,25 - 2,5'' (57-63mm)"
SR57-70,NEW,,19.29,,,,"Silicone Hose Black 2,25 - 2,75'' (57-70mm)"
SR57-76,NEW,,20.27,,,,"Silicone Hose Black 2,25 - 3'' (57-76mm)"
SR60-63,NEW,,18.74,,,,"Silicone Hose Black 2,375 - 2,5'' (60-63mm)"
SR60-70,NEW,,20.94,,,,"Silicone Hose Black 2,375 - 2,75'' (60-70mm)"
SR60-76,NEW,,20.94,,,,"Silicone Hose Black 2,375 - 3'' (60-76mm)"
SR60-80,NEW,,22.91,,,,"Silicone Hose Black 2,375 - 3,125'' (60-80mm)"
SR60-83,NEW,,22.91,,,,"Silicone Hose Black 2,375 - 3,25'' (60-83mm)"
SR63-102,NEW,,27.21,,,,"Silicone Hose Black 2,5 - 4'' (63-102mm)"
SR63-65,NEW,,20.27,,,,"Silicone Hose Black 2,5 - 2,56'' (63-65mm)"
SR63-68,NEW,,20.27,,,,"Silicone Hose Black 2,5 - 2,68'' (63-68mm)"
SR63-70,NEW,,20.27,,,,"Silicone Hose Black 2,5 - 2,75'' (63-70mm)"
SR63-73,NEW,,22.91,,,,"Silicone Hose Black 2,5 - 2,875'' (63-73mm)"
SR63-76,NEW,,22.91,,,,"Silicone Hose Black 2,5 - 3'' (63-76mm)"
SR63-80,NEW,,22.91,,,,"Silicone Hose Black 2,5 - 3,125'' (63-80mm)"
SR63-83,NEW,,23.57,,,,"Silicone Hose Black 2,5 - 3,25'' (63-83mm)"
SR63-89,NEW,,25.12,,,,"Silicone Hose Black 2,5 - 3,5'' (63-89mm)"
SR65-76,NEW,,23.57,,,,"Silicone Hose Black 2,56 - 3'' (65-76mm)"
SR68-76,NEW,,23.57,,,,"Silicone Hose Black 2,68 - 3'' (68-76mm)"
SR70-76,NEW,,20.94,,,,"Silicone Hose Black 2,75 - 3'' (70-76mm)"
SR70-80,NEW,,20.94,,,,"Silicone Hose Black 2,75 - 3,125'' (70-80mm)"
SR70-83,NEW,,22.36,,,,"Silicone Hose Black 2,75 - 3,25'' (70-83mm)"
SR70-89,NEW,,24.46,,,,"Silicone Hose Black 2,75 - 3,5'' (70-89mm)"
SR73-76,NEW,,23.57,,,,"Silicone Hose Black 2,875 - 3'' (73-76mm)"
SR76-102,NEW,,27.21,,,,"Silicone Hose Black 3 - 4'' (76-102mm)"
SR76-80,NEW,,23.57,,,,"Silicone Hose Black 3 - 3,125'' (76-80mm)"
SR76-83,NEW,,23.57,,,,"Silicone Hose Black 3 - 3,25'' (76-83mm)"
SR76-89,NEW,,25.12,,,,"Silicone Hose Black 3 - 3,5'' (76-89mm)"
SR76-95,NEW,,27.21,,,,"Silicone Hose Black 3 - 3,75'' (76-95mm)"
SR80-102,NEW,,27.76,,,,"Silicone Hose Black 3,125 - 4'' (80-102mm)"
SR80-89,NEW,,26.34,,,,"Silicone Hose Black 3,125 - 3,5'' (80-89mm)"
SR83-102,NEW,,27.76,,,,"Silicone Hose Black 3,25 - 4'' (83-102mm)"
SR89-102,NEW,,29.31,,,,"Silicone Hose Black 3,5 - 4'' (89-102mm)"
SR89-114,NEW,,29.98,,,,"Silicone Hose Black 3,5 - 4,5'' (89-114mm)"
SR95-102,NEW,,30.54,,,,"Silicone Hose Black 3,75 - 4'' (95-102mm)"
ST51,NEW,,22.83,,,,"Silicone Hose Black T 2'' + 1''  (51mm+25mm)"
ST51-32,NEW,,25.01,,,,"Silicone Hose Black T 2'' + 1,25'' (51+32mm)"
ST54-25,NEW,,24.14,,,,"Silicone Hose Black T 2,125'' + 1'' (54+25mm)"
ST54-32,NEW,,25.58,,,,"Silicone Hose Black T 2,125'' + 1,25'' (54+32mm)"
ST57,NEW,,25.58,,,,"Silicone Hose Black T 2,25'' + 1''  (57mm+25mm)"
ST60,NEW,,25.58,,,,"Silicone Hose Black T 2,375'' + 1''  (60mm+25mm)"
ST63,NEW,,26.24,,,,"Silicone Hose Black T 2,5'' + 1''  (63mm+25mm)"
ST63-32,NEW,,26.24,,,,"Silicone Hose Black T 2,5'' + 1,25'' (63+32mm)"
ST63-38,NEW,,26.24,,,,"Silicone Hose Black T 2,5'' + 1,5'' (63+38mm)"
ST63-51,NEW,,28.32,,,,"Silicone Hose Black T 2,5'' + 2'' (63+51mm)"
ST70,NEW,,27.66,,,,"Silicone Hose Black T 2,75'' + 1''  (70mm+25mm)"
SV2x2,NEW,,4.06,,,,"Vacuumhose Black 2mm"
SV3x2,NEW,,4.74,,,,"Vacuumhose Black 3mm"
SV4x2,NEW,,5.5,,,,"Vacuumhose Black 4mm"
SV5x2.5,NEW,,7.05,,,,"Vacuumhose Black 5mm"
T51,NEW,,22.83,,,,"Silicone Hose Blue T 2'' + 1''  (51mm+25mm)"
T51-32,NEW,,25.01,,,,"Silicone Hose Blue T 2'' + 1,25'' (51+32mm)"
T54-25,NEW,,24.14,,,,"Silicone Hose Blue T 2,125'' + 1'' (54+25mm)"
T54-32,NEW,,25.58,,,,"Silicone Hose Blue T 2,125'' + 1,25'' (54+32mm)"
T57,NEW,,25.01,,,,"Silicone Hose Blue T 2,25'' + 1''  (57mm+25mm)"
T60,NEW,,25.58,,,,"Silicone Hose Blue T 2,375'' + 1''  (60mm+25mm)"
T63,NEW,,26.24,,,,"Silicone Hose Blue T 2,5'' + 1''  (63mm+25mm)"
T63-32,NEW,,26.24,,,,"Silicone Hose Blue T 2,5'' + 1,25'' (63+32mm)"
T63-38,NEW,,26.24,,,,"Silicone Hose Blue T 2,5'' + 1,5'' (63+38mm)"
T63-51,NEW,,28.32,,,,"Silicone Hose Blue T 2,5'' + 2'' (63+51mm)"
T70,NEW,,27.66,,,,"Silicone Hose Blue T 2,75'' + 1''  (70mm+25mm)"
V3x2,NEW,,4.74,,,,"Vacuumhose Blue 3mm"
V4x2,NEW,,5.5,,,,"Vacuumhose Blue 4mm"
V5x2.5,NEW,,7.05,,,,"Vacuumhose Blue 5mm"
