page,tier,brand,model,year_range,engine,section,sku,material,description,price_kind,msrp_usd,import_fee_usd,retail_usd,matched_summary_label,remarks
10,Standard Products,Audi,RS7 C8 | RS6 C8,2020 - Current,,,0AR61-B0NO0-3,SS,Catless Downpipe ※OPF Version,absolute,2700.0,1500,4200.0,,"※ONLY compatible with Factory valve control system | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Factory tips are not compatible with iPE exhaust system"
10,Standard Products,Audi,RS7 C8 | RS6 C8,2020 - Current,,,0AR61-NVN00-201,SS,Cat Back System,absolute,5600.0,1600,7200.0,RS7 C8 Cat Back System,"※ONLY compatible with Factory valve control system | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Factory tips are not compatible with iPE exhaust system"
10,Standard Products,Audi,RS7 C8 | RS6 C8,2020 - Current,,,1IF56-03-N0AS-7S,SS,Tips (Chrome Silver),included,0.0,,0.0,,"※ONLY compatible with Factory valve control system | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Factory tips are not compatible with iPE exhaust system"
10,Standard Products,Audi,RS7 C8 | RS6 C8,2020 - Current,,,1IF56-03-N0AT-7S,SS,Tips (Titanium Blue),relative,230.0,,230.0,,"※ONLY compatible with Factory valve control system | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Factory tips are not compatible with iPE exhaust system"
10,Standard Products,Audi,RS7 C8 | RS6 C8,2020 - Current,,Upgrade Options,1IF56-03-N0AB-7S,SS,Tips (Chrome Black),relative,350.0,,350.0,,"※ONLY compatible with Factory valve control system | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Factory tips are not compatible with iPE exhaust system"
10,Standard Products,Audi,RS7 C8 | RS6 C8,2020 - Current,,,1IF56-03-N0AD-7S,SS,Tips (Carbon Fiber),relative,690.0,,690.0,,"※ONLY compatible with Factory valve control system | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Factory tips are not compatible with iPE exhaust system"
10,Standard Products,Audi,RSQ8,2020 - Current,,,0LURS-A0NN0-3,SS,Catted Downpipe ※Non-OPF Version,absolute,3700.0,1500,5200.0,,"※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
10,Standard Products,Audi,RSQ8,2020 - Current,,,0LURS-B0NN0-3,SS,Catless Downpipe ※Non-OPF Version RSQ8 Downpipe,absolute,1800.0,1500,3300.0,,"※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
10,Standard Products,Audi,RSQ8,2020 - Current,,,0LURS-A0NO0-3,SS,Catted Downpipe ※OPF Version,absolute,3700.0,1500,5200.0,,"※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
10,Standard Products,Audi,RSQ8,2020 - Current,,,0LURS-B0NO0-3,SS,Catless Downpipe ※OPF Version,absolute,1800.0,1500,3300.0,,"※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
10,Standard Products,Audi,R8 V10 PLUS MK2,2017 - 2019,,Cat Back System,0AR80-NVN00-202,SS,Cat Back System ※2017 Version,absolute,6100.0,1600,7700.0,,
10,Standard Products,Audi,R8 V10 PLUS MK2,2017 - 2019,,,1X-32-V0V0-8S-B5001,,Remote Control,included,0.0,,0.0,,
10,Standard Products,Audi,R8 V10 PLUS MK2,2017 - 2019,,Upgrade Options (No Discount),1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,relative,290.0,,290.0,,
10,Standard Products,Audi,R8 V10 MK2.5,2020 - Current,,Non-OPF Version,0AR80-NVN00-203,SS,Cat Back System ※2020 Version Non-OPF Version,absolute,5800.0,1600,7400.0,,"※Please confirm OPF / non-OPF version before placing an order | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
10,Standard Products,Audi,R8 V10 MK2.5,2020 - Current,,,1X-32-V0V0-8S-B5001,,Remote Control,relative,280.0,,280.0,,"※Please confirm OPF / non-OPF version before placing an order | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
10,Standard Products,Audi,R8 V10 MK2.5,2020 - Current,,Upgrade Options (No Discount),1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,relative,560.0,,560.0,,"※Please confirm OPF / non-OPF version before placing an order | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
10,Standard Products,Audi,R8 V10 MK2.5,2020 - Current,,Cat Back System,0AR82-NVNM0-2,SS,Cat Back System ※2020 Version OPF Version,absolute,5800.0,1600,7400.0,,"※Please confirm OPF / non-OPF version before placing an order | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
10,Standard Products,Audi,R8 V10 MK2.5,2020 - Current,,Upgrade Options (No Discount),1X-32-V0V0-8S-B5001,,Remote Control,relative,280.0,,280.0,,"※Please confirm OPF / non-OPF version before placing an order | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
10,Standard Products,Audi,R8 V10 MK2.5,2020 - Current,,,1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,relative,560.0,,560.0,,"※Please confirm OPF / non-OPF version before placing an order | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL)"
11,Standard Products,BMW,F30-335i,2011 - 2015,Engine Model : N55,Downpipe,0W3530-B0N00-3,SS,Catless Downpipe,absolute,1000.0,1500,2500.0,,
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,,0W3030-A0NN0-3,SS,Catted Downpipe ※Non-OPF Version,absolute,1300.0,1500,2800.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,,0W3030-B0NN0-3,SS,Catless Downpipe ※Non-OPF Version,absolute,1000.0,1500,2500.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,Downpipe,0W3030-A0NO0-3,SS,Catted Downpipe ※OPF Version-Slip-on Version,absolute,1300.0,1500,2800.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,,0W3030-B0NO0-3,SS,Catless Downpipe ※OPF Version-Slip-on Version,absolute,1000.0,1500,2500.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,,0W3030-A0NO0-3-01,SS,Catted Downpipe ※OPF Version-V - Clamp Version,absolute,1300.0,1500,2800.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,,0W3030-B0NO0-3-01,SS,Catless Downpipe ※OPF Version-V - Clamp Version,absolute,1000.0,1500,2500.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,Factory Version,0W3020-NVN00-2-01,SS,(Factory Version) Cat Back System ※Non-OPF Version & OPF Version,absolute,3200.0,1500,4700.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,Cat Back System,1X-32-E0W0-8S-B2001,,Remote Control,included,0.0,,0.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,Upgrade Options,1X-31-E0W0-8S-B2001,,OBDII with Lighting Sensor,relative,290.0,,290.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,,0W3020-NVN00-2,SS,(Dual Side Single Out Version) Cat Back System ※Non-OPF Version & OPF Version,absolute,3400.0,1500,4900.0,Cat Back System Tips (Chrome Silver)(Dual Side Single Out),"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,Cat Back System,1IF56-03-N0AS-7S,SS,Tips (Chrome Silver)(Dual Side Single Out),absolute,3400.0,1500,4900.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,,1X-32-E0W0-8S-B2001,,Remote Control,included,0.0,,0.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,,1IF56-03-N0AT-7S,SS,Tips (Titanium Blue)(Dual Side Single Out),relative,140.0,,140.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,,1IF56-03-N0AB-7S,SS,Tips (Chrome Black)(Dual Side Single Out),relative,200.0,,200.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,,1IF56-03-N0AD-7S,,Tips (Carbon Fiber)(Dual Side Single Out),absolute,410.0,1500,1910.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
11,Standard Products,BMW,52AE070002 | Original BMW Motor | 6W30204002 | G28-Extend Pipe | Dual Side Single Out | G20/G21-320i/330i/325i | G28-325Li/330Li | Dual Side Dual Out,2019 - Current,Engine Model : B48,,1X-31-E0W0-8S-B2001,,OBDII with Lighting Sensor,relative,290.0,,290.0,,"※Please confirm OPF / non-OPF version before placing an order for iPE’s downpipe | ※Compatible with the factory valve control system, OBDII and remote control are also available | ※Purchasing a BMW Electric Motor is mandatory for G20 320i/325i series since factory exhaust does not have valve | ※G28 series needs to purchase an extension pipe | ※Changing to the OPF version model may cause CEL (check engine light), therefore will require ECU tune to eliminate CEL (NO warranty for CEL) | ※Can't compatible with B46 engine"
